TextId,WordCount,Genre,Year
4237,52110,FIC,1960
23760,3156,FIC,1960
23761,4721,FIC,1960
23762,4708,FIC,1960
23763,4046,FIC,1960
23764,2572,FIC,1960
23765,4877,FIC,1960
23766,4201,FIC,1960
23767,2719,FIC,1960
23768,4844,FIC,1960
23769,3595,FIC,1960
23770,3328,FIC,1960
24516,26248,FIC,1960
24500,28970,FIC,1960
10410,49111,FIC,1961
10411,96517,FIC,1961
3908,1866,FIC,1962
4282,11878,FIC,1962
4271,5945,FIC,1962
4278,7949,FIC,1962
10416,48976,FIC,1962
10426,38404,FIC,1962
10427,168276,FIC,1962
23783,4502,FIC,1962
23784,4490,FIC,1962
23785,5899,FIC,1962
23786,56532,FIC,1962
23787,11359,FIC,1962
23788,3858,FIC,1962
23789,4737,FIC,1962
23790,3128,FIC,1962
23791,7381,FIC,1962
10441,83927,FIC,1963
781987,48665,FIC,1964
10443,95542,FIC,1964
10447,48177,FIC,1964
10448,47567,FIC,1964
10452,37885,FIC,1964
10455,48319,FIC,1965
10461,144989,FIC,1965
10464,47803,FIC,1965
10465,75774,FIC,1965
781993,71557,FIC,1966
10468,48761,FIC,1966
10469,47091,FIC,1966
10471,47835,FIC,1966
10473,48381,FIC,1966
24502,28590,FIC,1967
10484,96445,FIC,1967
781994,40401,FIC,1967
10504,46853,FIC,1968
13276,10180,FIC,1968
13277,555,FIC,1968
780074,46909,FIC,1968
24508,19195,FIC,1968
24506,17844,FIC,1968
24504,21801,FIC,1969
10516,47930,FIC,1969
494764,2393,MAG,1960
494774,2566,MAG,1960
494776,1059,MAG,1960
494767,1921,MAG,1960
494769,3384,MAG,1960
494772,1699,MAG,1960
494789,2292,MAG,1960
494790,3187,MAG,1960
494791,758,MAG,1960
494793,1253,MAG,1960
494795,1280,MAG,1960
494800,3518,MAG,1960
494801,2183,MAG,1960
494825,4418,MAG,1960
246902,359,MAG,1960
246903,221,MAG,1960
246904,471,MAG,1960
246905,475,MAG,1960
246906,494,MAG,1960
246907,493,MAG,1960
246908,230,MAG,1960
246909,216,MAG,1960
246910,379,MAG,1960
246911,338,MAG,1960
246912,528,MAG,1960
246913,419,MAG,1960
246914,530,MAG,1960
245103,216,MAG,1960
245104,299,MAG,1960
245105,337,MAG,1960
245106,561,MAG,1960
245107,289,MAG,1960
245108,429,MAG,1960
245109,475,MAG,1960
245110,482,MAG,1960
245111,413,MAG,1960
245112,104,MAG,1960
245113,265,MAG,1960
245114,168,MAG,1960
245115,384,MAG,1960
245203,208,MAG,1960
245204,350,MAG,1960
245205,515,MAG,1960
245206,292,MAG,1960
245207,499,MAG,1960
245208,283,MAG,1960
245209,303,MAG,1960
245210,535,MAG,1960
245211,361,MAG,1960
245212,494,MAG,1960
245213,292,MAG,1960
245214,323,MAG,1960
245215,484,MAG,1960
245302,312,MAG,1960
245303,457,MAG,1960
245304,512,MAG,1960
245305,525,MAG,1960
245306,181,MAG,1960
245307,431,MAG,1960
245308,420,MAG,1960
245309,437,MAG,1960
245310,514,MAG,1960
245311,495,MAG,1960
245312,458,MAG,1960
245313,288,MAG,1960
245314,375,MAG,1960
245402,492,MAG,1960
245403,430,MAG,1960
245404,496,MAG,1960
245405,472,MAG,1960
245406,304,MAG,1960
245407,207,MAG,1960
245408,323,MAG,1960
245409,382,MAG,1960
245410,207,MAG,1960
245411,372,MAG,1960
245412,153,MAG,1960
245413,430,MAG,1960
245414,477,MAG,1960
245502,476,MAG,1960
245503,463,MAG,1960
245504,343,MAG,1960
245505,383,MAG,1960
245506,416,MAG,1960
245507,483,MAG,1960
245508,142,MAG,1960
245509,289,MAG,1960
245510,197,MAG,1960
245511,361,MAG,1960
245512,112,MAG,1960
245513,470,MAG,1960
245514,453,MAG,1960
247700,455,MAG,1960
247701,485,MAG,1960
247702,487,MAG,1960
247703,488,MAG,1960
247704,480,MAG,1960
247705,378,MAG,1960
247706,336,MAG,1960
247707,429,MAG,1960
247708,332,MAG,1960
247709,377,MAG,1960
247710,296,MAG,1960
247711,202,MAG,1960
247712,280,MAG,1960
247800,478,MAG,1960
247801,385,MAG,1960
247802,504,MAG,1960
247803,334,MAG,1960
247804,500,MAG,1960
247805,442,MAG,1960
247806,453,MAG,1960
247807,448,MAG,1960
247808,321,MAG,1960
247809,513,MAG,1960
247810,488,MAG,1960
247811,306,MAG,1960
247812,318,MAG,1960
203256,353,MAG,1960
203257,291,MAG,1960
203258,231,MAG,1960
203259,294,MAG,1960
203260,265,MAG,1960
203261,85,MAG,1960
203262,344,MAG,1960
203263,229,MAG,1960
203264,486,MAG,1960
203265,520,MAG,1960
203266,382,MAG,1960
203267,196,MAG,1960
203268,412,MAG,1960
203356,506,MAG,1960
203357,452,MAG,1960
203358,440,MAG,1960
203359,412,MAG,1960
203360,369,MAG,1960
203361,494,MAG,1960
203362,463,MAG,1960
203363,438,MAG,1960
203364,169,MAG,1960
203365,167,MAG,1960
203366,75,MAG,1960
203367,492,MAG,1960
203368,487,MAG,1960
203456,537,MAG,1960
203457,427,MAG,1960
203458,162,MAG,1960
203459,454,MAG,1960
203460,528,MAG,1960
203461,269,MAG,1960
203462,492,MAG,1960
203463,173,MAG,1960
203464,501,MAG,1960
203465,509,MAG,1960
203466,456,MAG,1960
203467,129,MAG,1960
203468,248,MAG,1960
203556,446,MAG,1960
203557,280,MAG,1960
203558,340,MAG,1960
203559,528,MAG,1960
203560,164,MAG,1960
203561,499,MAG,1960
203562,532,MAG,1960
203563,185,MAG,1960
203564,435,MAG,1960
203565,371,MAG,1960
203566,510,MAG,1960
203567,239,MAG,1960
203568,485,MAG,1960
203656,508,MAG,1960
203657,413,MAG,1960
203658,481,MAG,1960
203659,443,MAG,1960
203660,450,MAG,1960
203661,247,MAG,1960
203662,427,MAG,1960
203663,493,MAG,1960
203664,182,MAG,1960
203665,522,MAG,1960
203666,507,MAG,1960
203667,430,MAG,1960
203668,294,MAG,1960
203756,430,MAG,1960
203757,438,MAG,1960
203758,476,MAG,1960
203759,213,MAG,1960
203760,323,MAG,1960
203761,360,MAG,1960
203762,125,MAG,1960
203763,512,MAG,1960
203764,467,MAG,1960
203765,459,MAG,1960
203766,506,MAG,1960
203767,486,MAG,1960
203768,451,MAG,1960
203855,450,MAG,1960
203856,509,MAG,1960
203857,441,MAG,1960
203858,290,MAG,1960
203859,78,MAG,1960
203860,406,MAG,1960
203861,513,MAG,1960
203862,522,MAG,1960
203863,478,MAG,1960
203864,439,MAG,1960
203865,478,MAG,1960
203866,363,MAG,1960
203867,461,MAG,1960
92718,2043,MAG,1960
92723,1569,MAG,1960
92724,610,MAG,1960
92725,2342,MAG,1960
92726,1134,MAG,1960
92727,1459,MAG,1960
92728,1660,MAG,1960
92730,2575,MAG,1960
205753,366,MAG,1960
205754,513,MAG,1960
205755,316,MAG,1960
205756,494,MAG,1960
205757,165,MAG,1960
205758,291,MAG,1960
205759,100,MAG,1960
205760,349,MAG,1960
205761,341,MAG,1960
