TextId,WordCount,Genre,Year
2360,65599,FIC,1920
1971,30253,FIC,1920
1219,70963,FIC,1920
1155,62688,FIC,1920
1158,65941,FIC,1920
1302,86467,FIC,1920
1423,60757,FIC,1920
1480,11784,FIC,1920
1396,92884,FIC,1920
1800,43488,FIC,1920
488,85214,FIC,1920
550,83754,FIC,1920
3072,34225,FIC,1920
3319,58728,FIC,1920
3348,67276,FIC,1920
2724,64802,FIC,1920
14291,2962,FIC,1921
14289,6342,FIC,1921
14283,23621,FIC,1921
13375,24927,FIC,1921
4143,10005,FIC,1921
2976,90171,FIC,1921
4568,24666,FIC,1921
4627,91273,FIC,1921
2501,82399,FIC,1921
721,84192,FIC,1921
2197,87757,FIC,1922
368,70629,FIC,1922
4408,26016,FIC,1922
5521,65860,FIC,1922
3784,37366,FIC,1922
14369,10443,FIC,1923
14067,28802,FIC,1923
13942,18855,FIC,1923
13483,2963,FIC,1923
13335,24087,FIC,1923
3299,55740,FIC,1924
13943,36002,FIC,1924
14008,24401,FIC,1925
13367,5863,FIC,1925
16386,21202,FIC,1927
14164,983,FIC,1928
4515,28653,FIC,1929
5139,4109,FIC,1929
16858,24281,FIC,1929
467103,4989,MAG,1920
467107,4008,MAG,1920
467114,4335,MAG,1920
467122,4723,MAG,1920
467130,4413,MAG,1920
467133,4325,MAG,1920
467144,3213,MAG,1920
467151,4605,MAG,1920
467166,3919,MAG,1920
467170,3880,MAG,1920
467183,3836,MAG,1920
467201,4536,MAG,1920
467213,5111,MAG,1920
467214,5192,MAG,1920
467221,4023,MAG,1920
467223,5739,MAG,1920
467230,5010,MAG,1920
487224,4942,MAG,1920
487226,815,MAG,1920
487228,1465,MAG,1920
487229,3037,MAG,1920
487230,3425,MAG,1920
430825,4122,MAG,1920
430826,3521,MAG,1920
430827,4036,MAG,1920
430828,5181,MAG,1920
430829,6514,MAG,1920
430830,2174,MAG,1920
430831,5974,MAG,1920
430832,7627,MAG,1920
430833,2418,MAG,1920
430834,1500,MAG,1920
430835,6431,MAG,1920
430836,2290,MAG,1920
430837,5330,MAG,1920
430838,6572,MAG,1920
430839,4413,MAG,1920
430840,2612,MAG,1920
430841,2439,MAG,1920
430842,3496,MAG,1920
430843,5911,MAG,1920
430844,4045,MAG,1920
430845,5031,MAG,1920
430846,4427,MAG,1920
430847,2653,MAG,1920
488321,795,MAG,1920
488322,4418,MAG,1920
488323,1991,MAG,1920
488325,2968,MAG,1920
433619,6584,MAG,1920
433630,7228,MAG,1920
433640,7468,MAG,1920
433656,7702,MAG,1920
433703,7316,MAG,1920
433751,6771,MAG,1920
433773,10523,MAG,1920
432803,6549,MAG,1920
432812,7065,MAG,1920
432826,7225,MAG,1920
432832,6643,MAG,1920
432837,8000,MAG,1920
432842,6908,MAG,1920
432859,7486,MAG,1920
432861,6987,MAG,1920
493221,2771,MAG,1920
493222,2541,MAG,1920
493226,2005,MAG,1920
493228,1095,MAG,1920
493231,2380,MAG,1920
493232,2145,MAG,1920
493233,2413,MAG,1920
493234,2338,MAG,1920
493235,1492,MAG,1920
493236,5896,MAG,1920
493239,1535,MAG,1920
493240,2568,MAG,1920
493241,1653,MAG,1920
493173,1893,MAG,1920
493176,3492,MAG,1920
486118,4200,MAG,1920
486119,3412,MAG,1920
486120,2600,MAG,1920
486121,3415,MAG,1920
486122,935,MAG,1920
486123,1136,MAG,1920
486125,3985,MAG,1920
486126,3376,MAG,1920
486142,4778,MAG,1920
486143,3231,MAG,1920
486040,713,MAG,1921
486148,4555,MAG,1921
486150,2757,MAG,1921
486146,3047,MAG,1921
493178,2215,MAG,1921
493179,1230,MAG,1921
493180,2519,MAG,1921
493181,2777,MAG,1921
493242,1842,MAG,1921
493243,2304,MAG,1921
493246,2512,MAG,1921
493247,1863,MAG,1921
493248,784,MAG,1921
493250,2582,MAG,1921
493251,2610,MAG,1921
493252,1815,MAG,1921
493255,889,MAG,1921
493256,2808,MAG,1921
493257,2531,MAG,1921
493258,1281,MAG,1921
493259,2034,MAG,1921
493260,2317,MAG,1921
493261,2680,MAG,1921
493262,1748,MAG,1921
433132,7171,MAG,1921
433150,6766,MAG,1921
433151,7560,MAG,1921
433207,6987,MAG,1921
433214,7403,MAG,1921
433221,6882,MAG,1921
433239,8300,MAG,1921
433255,7542,MAG,1921
433258,6717,MAG,1921
433264,8440,MAG,1921
433269,8239,MAG,1921
433323,6936,MAG,1921
433335,5668,MAG,1921
433406,7798,MAG,1921
433427,7346,MAG,1921
488316,699,MAG,1921
488317,2861,MAG,1921
488318,3381,MAG,1921
488319,4306,MAG,1921
488320,986,MAG,1921
430848,4385,MAG,1921
430849,2070,MAG,1921
430850,2511,MAG,1921
430851,2736,MAG,1921
430852,2249,MAG,1921
430853,3774,MAG,1921
430854,2659,MAG,1921
430855,2511,MAG,1921
430856,1691,MAG,1921
430857,3867,MAG,1921
430858,5873,MAG,1921
430859,5447,MAG,1921
430861,2308,MAG,1921
430862,3075,MAG,1921
430863,2956,MAG,1921
430864,3327,MAG,1921
430865,26299,MAG,1921
487231,2951,MAG,1921
487232,3444,MAG,1921
487233,742,MAG,1921
487234,1410,MAG,1921
487235,3440,MAG,1921
487236,2996,MAG,1921
487237,2206,MAG,1921
487238,2647,MAG,1921
487239,3651,MAG,1921
487240,1809,MAG,1921
487241,1463,MAG,1921
487242,2770,MAG,1921
487244,3455,MAG,1921
487245,5175,MAG,1921
487246,2374,MAG,1921
467254,4255,MAG,1921
467256,4436,MAG,1921
467266,4087,MAG,1921
467294,3739,MAG,1921
467306,5346,MAG,1921
467331,4708,MAG,1921
467341,5239,MAG,1921
467351,5148,MAG,1921
467354,3540,MAG,1921
467371,6461,MAG,1921
467376,3540,MAG,1921
467386,5352,MAG,1921
467393,6323,MAG,1921
467404,3740,MAG,1922
467421,5412,MAG,1922
467444,5896,MAG,1922
467450,3911,MAG,1922
467453,3753,MAG,1922
467523,4334,MAG,1922
430866,2624,MAG,1922
430867,3547,MAG,1922
430868,5054,MAG,1922
430869,4228,MAG,1922
430870,5571,MAG,1922
430871,5133,MAG,1922
430872,2297,MAG,1922
430873,1358,MAG,1922
430874,2811,MAG,1922
430875,6326,MAG,1922
430876,2449,MAG,1922
430877,6316,MAG,1922
430878,6725,MAG,1922
430879,4019,MAG,1922
430880,7336,MAG,1922
430881,5222,MAG,1922
430882,9708,MAG,1922
430883,3238,MAG,1922
432895,5919,MAG,1922
432898,7018,MAG,1922
432930,7428,MAG,1922
432931,6173,MAG,1922
432933,6895,MAG,1922
432983,6819,MAG,1922
433026,10532,MAG,1922
433061,9476,MAG,1922
433107,7351,MAG,1922
