TextId,WordCount,Genre,Year
7415,604,FIC,1890
7424,1906,FIC,1890
7964,137,FIC,1890
8123,8274,FIC,1890
9410,7700,FIC,1893
9416,28537,FIC,1893
9417,7228,FIC,1893
9295,27782,FIC,1893
9342,31515,FIC,1893
2974,17104,FIC,1893
2766,18197,FIC,1893
2659,48338,FIC,1893
2404,50791,FIC,1894
2323,148651,FIC,1894
781,86816,FIC,1894
9369,1530,FIC,1894
9370,24900,FIC,1894
9696,26279,FIC,1894
9697,24137,FIC,1894
9599,1234,FIC,1895
9600,7172,FIC,1895
9330,2416,FIC,1895
9459,3491,FIC,1895
2951,37588,FIC,1895
2545,46964,FIC,1895
3154,70364,FIC,1895
3058,23620,FIC,1895
638,57148,FIC,1895
113,24521,FIC,1895
720,48781,FIC,1895
862,13436,FIC,1895
2377,49776,FIC,1895
525,17711,FIC,1896
447,80737,FIC,1896
5841,41584,FIC,1896
3710,45952,FIC,1896
3711,46897,FIC,1896
5304,25272,FIC,1897
5210,49095,FIC,1897
151,12389,FIC,1897
647,50816,FIC,1897
844,7876,FIC,1897
845,6330,FIC,1897
847,7242,FIC,1897
849,6728,FIC,1897
850,25717,FIC,1897
152,28515,FIC,1898
111,43228,FIC,1898
72,41267,FIC,1898
5103,59750,FIC,1898
3685,36384,FIC,1898
3723,29750,FIC,1898
3741,84555,FIC,1898
3934,4815,FIC,1899
4008,66562,FIC,1899
3619,96595,FIC,1899
817,23566,FIC,1899
831,83242,FIC,1899
841,5131,FIC,1899
2342,24478,FIC,1899
561425,4307,MAG,1890
561437,12960,MAG,1890
561442,5767,MAG,1890
561458,3676,MAG,1890
561460,3938,MAG,1890
561474,3446,MAG,1890
561486,4135,MAG,1890
561489,7520,MAG,1890
561507,11741,MAG,1890
561508,4598,MAG,1890
561521,4381,MAG,1890
561526,3572,MAG,1890
561532,3990,MAG,1890
561565,5618,MAG,1890
561566,3795,MAG,1890
561573,7645,MAG,1890
571977,4356,MAG,1890
571996,7616,MAG,1890
572013,8143,MAG,1890
572053,5988,MAG,1890
597161,9209,MAG,1890
597180,6194,MAG,1890
597188,9672,MAG,1890
597193,13979,MAG,1890
597198,9219,MAG,1890
597232,12946,MAG,1890
597239,8566,MAG,1890
597241,11887,MAG,1890
597280,11319,MAG,1890
597333,12536,MAG,1890
597341,6761,MAG,1890
597387,11087,MAG,1890
597419,12118,MAG,1890
597448,11630,MAG,1890
597474,13912,MAG,1890
597529,12250,MAG,1890
597557,10430,MAG,1890
550170,8280,MAG,1890
550179,9073,MAG,1890
550185,7393,MAG,1890
550252,8539,MAG,1890
550261,9033,MAG,1890
550347,7066,MAG,1890
515121,10594,MAG,1890
515202,7322,MAG,1890
580314,7642,MAG,1890
580346,9106,MAG,1890
580360,6424,MAG,1890
580382,16798,MAG,1890
580466,6616,MAG,1890
580476,7730,MAG,1890
580485,6383,MAG,1890
580521,8250,MAG,1890
580558,6840,MAG,1890
580566,7547,MAG,1890
580585,7214,MAG,1890
580589,11538,MAG,1890
584838,7506,MAG,1890
584842,16418,MAG,1890
584882,7949,MAG,1890
584889,7613,MAG,1890
584899,7998,MAG,1890
584902,8028,MAG,1890
584929,6273,MAG,1891
584934,7588,MAG,1891
584936,9887,MAG,1891
584946,13347,MAG,1891
584948,8553,MAG,1891
584987,9151,MAG,1891
584995,6724,MAG,1891
585023,8464,MAG,1891
585066,8418,MAG,1891
585073,7500,MAG,1891
585085,8702,MAG,1891
580609,5977,MAG,1891
580612,9949,MAG,1891
580651,6523,MAG,1891
580680,7053,MAG,1891
580710,7777,MAG,1891
580733,8567,MAG,1891
580746,18261,MAG,1891
580757,6326,MAG,1891
580779,6178,MAG,1891
580795,8331,MAG,1891
580833,7674,MAG,1891
580848,7667,MAG,1891
580849,7293,MAG,1891
580857,15541,MAG,1891
580866,7226,MAG,1891
580976,8061,MAG,1891
515307,12167,MAG,1891
515332,10477,MAG,1891
515518,12170,MAG,1891
513088,10618,MAG,1891
550412,8742,MAG,1891
550424,6342,MAG,1891
550477,7934,MAG,1891
550482,8747,MAG,1891
550495,7229,MAG,1891
550538,6360,MAG,1891
550540,7404,MAG,1891
550553,7697,MAG,1891
550602,7742,MAG,1891
597601,10789,MAG,1891
597654,11474,MAG,1891
597675,8229,MAG,1891
597726,10606,MAG,1891
597728,9298,MAG,1891
597734,10272,MAG,1891
597797,8644,MAG,1891
597849,8414,MAG,1891
597856,15190,MAG,1891
550618,8344,MAG,1891
550637,9377,MAG,1891
572111,5823,MAG,1891
572115,7480,MAG,1891
572150,4224,MAG,1891
572250,5246,MAG,1891
572283,3903,MAG,1891
572286,6593,MAG,1891
572289,5490,MAG,1891
572290,3499,MAG,1891
572298,5060,MAG,1891
561628,3792,MAG,1891
561631,4557,MAG,1891
561632,6905,MAG,1891
561643,3667,MAG,1891
561658,4383,MAG,1891
561661,4060,MAG,1891
561667,4288,MAG,1891
561677,11701,MAG,1891
561736,5292,MAG,1891
561754,3957,MAG,1891
496121,4866,MAG,1891
496125,8653,MAG,1891
496183,10436,MAG,1891
496222,9655,MAG,1891
496233,11824,MAG,1891
496256,18261,MAG,1892
496269,8129,MAG,1892
496315,12487,MAG,1892
496631,11244,MAG,1892
496701,10113,MAG,1892
561769,5156,MAG,1892
561787,5019,MAG,1892
561818,4531,MAG,1892
561819,4964,MAG,1892
561833,5158,MAG,1892
561964,3953,MAG,1892
572316,4356,MAG,1892
550683,11159,MAG,1892
550734,8824,MAG,1892
583577,6068,MAG,1892
581938,7932,MAG,1892
581946,7030,MAG,1892
583018,8553,MAG,1892
585201,9189,MAG,1892
585698,8109,MAG,1893
585343,8033,MAG,1893
585365,6901,MAG,1893
585402,8050,MAG,1893
585526,7864,MAG,1893
585143,8460,MAG,1893
584977,7533,MAG,1893
584806,5939,MAG,1893
551025,10713,MAG,1893
551074,9656,MAG,1893
551200,8402,MAG,1893
562022,4229,MAG,1893
562210,4757,MAG,1893
496995,9067,MAG,1893
497012,8472,MAG,1893
497366,8098,MAG,1894
497520,11518,MAG,1894
562255,5054,MAG,1894
562370,3726,MAG,1894
551448,9116,MAG,1894
551483,6839,MAG,1894
585575,15339,MAG,1894
585604,7403,MAG,1894
586886,8139,MAG,1894
590141,8488,MAG,1895
585935,6385,MAG,1895
585959,6885,MAG,1895
516393,5933,MAG,1895
516516,6876,MAG,1895
551700,7566,MAG,1895
562566,4990,MAG,1895
562577,4991,MAG,1895
562606,4374,MAG,1895
497777,11731,MAG,1895
498283,8596,MAG,1896
498493,10771,MAG,1896
562669,4887,MAG,1896
562674,5308,MAG,1896
562722,5564,MAG,1896
562723,6688,MAG,1896
562748,5033,MAG,1896
562770,5427,MAG,1896
562820,3794,MAG,1896
516575,10624,MAG,1896
516627,9606,MAG,1896
516634,11050,MAG,1896
591334,5947,MAG,1896
