TextId,WordCount,Genre,Year
16188,18280,FIC,1980
16133,6118,FIC,1982
16205,21729,FIC,1982
10694,48671,FIC,1982
10695,48756,FIC,1982
10696,88325,FIC,1982
780033,45385,FIC,1982
780034,45390,FIC,1982
780051,46086,FIC,1982
780069,47159,FIC,1982
10703,48336,FIC,1983
10712,83291,FIC,1983
13980,17687,FIC,1984
14069,20960,FIC,1984
13602,10761,FIC,1984
780053,46945,FIC,1984
780068,47846,FIC,1984
780043,50505,FIC,1985
14073,798,FIC,1985
14219,16382,FIC,1985
14071,1020,FIC,1985
16058,26229,FIC,1985
16136,18387,FIC,1985
782031,64042,FIC,1986
782032,86680,FIC,1986
16367,20139,FIC,1986
14563,5703,FIC,1986
10739,97529,FIC,1986
10745,47895,FIC,1986
10746,47956,FIC,1986
23983,4033,FIC,1986
23985,3078,FIC,1986
780060,47490,FIC,1986
23993,5406,FIC,1987
10755,47747,FIC,1987
16030,22808,FIC,1987
14280,968,FIC,1987
16203,27097,FIC,1987
16040,22091,FIC,1987
16057,22849,FIC,1987
782034,82926,FIC,1987
782036,72297,FIC,1988
16794,16091,FIC,1988
14648,7134,FIC,1988
10775,36950,FIC,1988
23995,6292,FIC,1988
23999,2922,FIC,1988
24002,4196,FIC,1988
780054,44045,FIC,1988
780082,44419,FIC,1989
24010,6770,FIC,1989
10781,96491,FIC,1989
10785,48591,FIC,1989
10788,48730,FIC,1989
14343,7221,FIC,1989
13987,4455,FIC,1989
13982,18828,FIC,1989
13560,10607,FIC,1989
782038,62279,FIC,1989
320499,389,MAG,1980
320500,456,MAG,1980
320501,508,MAG,1980
320502,484,MAG,1980
320503,484,MAG,1980
320504,494,MAG,1980
320505,513,MAG,1980
320506,491,MAG,1980
320507,222,MAG,1980
320508,465,MAG,1980
320509,424,MAG,1980
320510,456,MAG,1980
320511,494,MAG,1980
320512,414,MAG,1980
320513,399,MAG,1980
320514,183,MAG,1980
320515,465,MAG,1980
320516,460,MAG,1980
320517,539,MAG,1980
320518,469,MAG,1980
320519,151,MAG,1980
320599,534,MAG,1980
320600,512,MAG,1980
320601,541,MAG,1980
320602,506,MAG,1980
320603,416,MAG,1980
320604,489,MAG,1980
320605,504,MAG,1980
320606,431,MAG,1980
320607,526,MAG,1980
320608,522,MAG,1980
320609,402,MAG,1980
320610,434,MAG,1980
320611,433,MAG,1980
320612,367,MAG,1980
320613,263,MAG,1980
320614,442,MAG,1980
320615,420,MAG,1980
320616,473,MAG,1980
320617,484,MAG,1980
320618,193,MAG,1980
320619,519,MAG,1980
490825,3728,MAG,1980
490826,4160,MAG,1980
490827,4404,MAG,1980
490828,3740,MAG,1980
490829,4127,MAG,1980
490830,4023,MAG,1980
490831,3908,MAG,1980
490832,3450,MAG,1980
490833,4074,MAG,1980
490834,4071,MAG,1980
490836,6329,MAG,1980
321898,495,MAG,1980
321899,521,MAG,1980
321900,451,MAG,1980
321901,459,MAG,1980
321902,479,MAG,1980
321903,511,MAG,1980
321904,505,MAG,1980
321905,323,MAG,1980
321906,506,MAG,1980
321907,448,MAG,1980
