TextId,WordCount,Genre,Year
2339,25784,FIC,1900
3070,89079,FIC,1900
3119,39015,FIC,1900
3897,4682,FIC,1900
199,50684,FIC,1901
1266,100997,FIC,1901
1220,60654,FIC,1902
998,61094,FIC,1902
2504,52812,FIC,1902
5249,5472,FIC,1902
12409,7842,FIC,1902
14361,5497,FIC,1903
468,50827,FIC,1903
243,28242,FIC,1903
1304,88688,FIC,1904
830,75863,FIC,1904
13928,25171,FIC,1905
13936,26955,FIC,1905
4168,103348,FIC,1905
1021,61130,FIC,1905
160,29737,FIC,1906
5166,74388,FIC,1906
3056,99544,FIC,1906
2876,85758,FIC,1906
14506,22808,FIC,1906
14214,20695,FIC,1906
13929,22694,FIC,1907
158,77724,FIC,1907
1049,55176,FIC,1907
500,44415,FIC,1908
4898,76472,FIC,1908
5387,39862,FIC,1908
5519,77286,FIC,1908
13294,21588,FIC,1909
14413,5782,FIC,1909
13366,477,FIC,1909
3547,40773,FIC,1909
4043,5546,FIC,1909
2863,51488,FIC,1909
5353,65347,FIC,1909
4405,62012,FIC,1909
813,55634,FIC,1909
485001,1694,MAG,1900
485005,6099,MAG,1900
485008,3609,MAG,1900
485009,3991,MAG,1900
485010,2639,MAG,1900
485011,4427,MAG,1900
485012,3880,MAG,1900
485013,5089,MAG,1900
485016,5436,MAG,1900
485018,3874,MAG,1900
485019,3144,MAG,1900
485021,3838,MAG,1900
485022,4979,MAG,1900
485024,7759,MAG,1900
485025,3819,MAG,1900
485026,8325,MAG,1900
485027,3709,MAG,1900
430000,5221,MAG,1900
430001,1918,MAG,1900
430002,1992,MAG,1900
430003,2710,MAG,1900
430004,1772,MAG,1900
430005,4888,MAG,1900
430006,4510,MAG,1900
430007,5750,MAG,1900
430008,4515,MAG,1900
430009,3273,MAG,1900
430010,3721,MAG,1900
430011,3100,MAG,1900
430012,5095,MAG,1900
430013,6400,MAG,1900
430014,6017,MAG,1900
473082,4945,MAG,1900
473098,4376,MAG,1900
473111,4930,MAG,1900
473114,3107,MAG,1900
473140,2364,MAG,1900
473143,6400,MAG,1900
473153,3449,MAG,1900
473158,2932,MAG,1900
473171,5697,MAG,1900
473172,2445,MAG,1900
473191,3065,MAG,1900
473193,5381,MAG,1900
473204,2531,MAG,1900
473211,2963,MAG,1900
473218,2072,MAG,1900
473223,4291,MAG,1900
440515,6567,MAG,1900
