TextId,WordCount,Genre,Year
1946,71964,FIC,1910
639,90567,FIC,1912
1079,69517,FIC,1912
940,16885,FIC,1912
5100,128339,FIC,1912
3653,46532,FIC,1912
4403,89254,FIC,1913
481,77791,FIC,1913
306,77637,FIC,1913
7,53750,FIC,1913
1776,37273,FIC,1913
1777,56258,FIC,1913
2427,6789,FIC,1913
2483,42908,FIC,1914
2481,29164,FIC,1914
5250,8479,FIC,1915
5759,64878,FIC,1915
2948,42359,FIC,1916
3612,98729,FIC,1916
2905,35105,FIC,1917
2737,95787,FIC,1917
2619,60998,FIC,1917
2681,98557,FIC,1917
2303,14187,FIC,1917
1915,66946,FIC,1917
2151,33773,FIC,1917
2199,87217,FIC,1917
3785,58332,FIC,1918
4264,63803,FIC,1918
16275,13292,FIC,1918
13900,9525,FIC,1918
13901,6528,FIC,1918
13896,6305,FIC,1918
14522,4392,FIC,1918
14543,10486,FIC,1918
14255,29328,FIC,1919
13897,6660,FIC,1919
13376,26576,FIC,1919
3503,14109,FIC,1919
3313,42821,FIC,1919
1548,67116,FIC,1919
1590,38622,FIC,1919
486764,6931,MAG,1910
486765,4071,MAG,1910
486766,2258,MAG,1910
486767,1253,MAG,1910
486770,845,MAG,1910
486771,976,MAG,1910
486772,3212,MAG,1910
486773,3571,MAG,1910
486774,2443,MAG,1910
486945,2546,MAG,1910
486946,2043,MAG,1910
486947,3178,MAG,1910
486948,5517,MAG,1910
486950,1407,MAG,1910
486951,3182,MAG,1910
486953,2720,MAG,1910
486955,3020,MAG,1910
486956,2291,MAG,1910
486957,4708,MAG,1910
486604,3243,MAG,1910
486998,3184,MAG,1910
487013,3850,MAG,1910
486972,1983,MAG,1910
487039,5518,MAG,1910
487041,3264,MAG,1910
487042,3127,MAG,1910
487043,3907,MAG,1910
487044,6505,MAG,1910
487045,4278,MAG,1910
487046,670,MAG,1910
486720,4188,MAG,1910
486722,6193,MAG,1910
486723,3861,MAG,1910
486724,3217,MAG,1910
486695,5220,MAG,1910
486696,3182,MAG,1910
486697,4941,MAG,1910
486699,11091,MAG,1910
