TextId,WordCount,Genre,Year
8260,16357,FIC,1820
7562,45611,FIC,1820
8735,12558,FIC,1820
8900,3363,FIC,1820
8901,1303,FIC,1820
8902,3040,FIC,1820
8985,7143,FIC,1821
8837,14786,FIC,1821
8794,10596,FIC,1821
8340,14988,FIC,1821
8338,193,FIC,1822
8543,9133,FIC,1822
7244,118794,FIC,1822
7274,6688,FIC,1822
7275,66086,FIC,1822
8736,18873,FIC,1822
7243,108733,FIC,1822
7213,80381,FIC,1823
7214,80198,FIC,1823
7241,114922,FIC,1823
7977,15907,FIC,1823
8520,19364,FIC,1823
8633,9778,FIC,1823
8612,16952,FIC,1823
8813,6655,FIC,1823
9541,562,FIC,1823
9542,613,FIC,1823
9543,749,FIC,1823
9628,12039,FIC,1823
8255,811,FIC,1824
7277,45144,FIC,1824
7278,41662,FIC,1824
7279,43166,FIC,1824
7285,65533,FIC,1824
8753,17712,FIC,1824
8759,11976,FIC,1824
7211,71598,FIC,1824
7212,62129,FIC,1824
7022,22073,FIC,1824
7037,53159,FIC,1824
7041,70850,FIC,1825
3061,11061,FIC,1825
7283,25861,FIC,1825
7270,66816,FIC,1827
7967,1300,FIC,1827
2832,55303,FIC,1827
7168,93746,FIC,1827
7169,138719,FIC,1827
7070,3533,FIC,1828
7038,3884,FIC,1828
7034,7780,FIC,1828
7245,78240,FIC,1828
7370,40031,FIC,1828
7259,44614,FIC,1828
8204,28381,FIC,1828
8619,5800,FIC,1828
8566,2657,FIC,1828
7965,701,FIC,1829
7972,404,FIC,1829
7684,160,FIC,1829
7072,68480,FIC,1829
553218,5415,MAG,1820
553220,8727,MAG,1820
553223,12296,MAG,1820
553238,6736,MAG,1820
553302,7764,MAG,1820
553305,4772,MAG,1820
553342,11258,MAG,1821
553343,6394,MAG,1821
553344,12774,MAG,1821
553346,3830,MAG,1821
553347,4105,MAG,1821
553349,13265,MAG,1821
553350,11804,MAG,1821
553351,7444,MAG,1821
553356,9633,MAG,1821
553357,13079,MAG,1821
553358,8640,MAG,1821
553359,6667,MAG,1821
553361,3504,MAG,1821
553363,9293,MAG,1821
553367,4814,MAG,1821
553372,3783,MAG,1822
553373,13151,MAG,1822
553374,3921,MAG,1822
553379,2747,MAG,1822
553381,7664,MAG,1822
553387,11673,MAG,1822
553388,5929,MAG,1822
553389,3079,MAG,1822
553390,8794,MAG,1822
553391,8762,MAG,1822
553392,12608,MAG,1822
553393,6280,MAG,1822
553394,11607,MAG,1822
553396,11161,MAG,1822
553400,12010,MAG,1822
553402,3183,MAG,1822
553405,12784,MAG,1822
553406,5928,MAG,1822
553407,7059,MAG,1822
553415,5074,MAG,1822
553419,11369,MAG,1822
553421,11330,MAG,1822
553423,19089,MAG,1822
553425,8296,MAG,1822
553447,5240,MAG,1823
553448,11764,MAG,1823
553451,15776,MAG,1823
553452,6580,MAG,1823
553453,4312,MAG,1823
553454,5258,MAG,1823
553455,7179,MAG,1823
553456,11533,MAG,1823
553462,7661,MAG,1823
553466,4904,MAG,1823
553467,4428,MAG,1823
553468,16379,MAG,1823
553470,16930,MAG,1823
553475,10620,MAG,1823
553477,7812,MAG,1823
553478,5087,MAG,1823
553479,6947,MAG,1823
553480,13673,MAG,1823
553482,2629,MAG,1823
553484,5005,MAG,1823
553489,5802,MAG,1823
553491,7237,MAG,1823
553494,7292,MAG,1823
553496,5129,MAG,1823
553497,1796,MAG,1823
553499,5143,MAG,1823
553501,1286,MAG,1823
553506,2702,MAG,1824
553507,20287,MAG,1824
553509,2952,MAG,1824
553511,6828,MAG,1824
553512,8626,MAG,1824
553513,5546,MAG,1824
553514,4865,MAG,1824
553515,2466,MAG,1824
553518,5088,MAG,1824
553519,12594,MAG,1824
553520,5230,MAG,1824
553521,1654,MAG,1824
553522,1314,MAG,1824
553525,10556,MAG,1824
553526,5347,MAG,1824
553527,4176,MAG,1824
553528,3182,MAG,1824
553529,6706,MAG,1824
553541,3430,MAG,1824
553546,2847,MAG,1824
553547,6861,MAG,1824
553551,4731,MAG,1824
553552,6675,MAG,1824
553556,12129,MAG,1824
553568,4754,MAG,1824
553570,2078,MAG,1824
553573,4037,MAG,1824
553587,11544,MAG,1825
553590,3212,MAG,1825
553592,4592,MAG,1825
553593,8936,MAG,1825
553595,3011,MAG,1825
553604,11157,MAG,1825
553605,4494,MAG,1825
553608,3359,MAG,1825
553609,7121,MAG,1825
553611,8933,MAG,1825
553649,12758,MAG,1825
553652,13865,MAG,1825
553654,9490,MAG,1825
553655,4723,MAG,1825
553674,3816,MAG,1825
553676,4390,MAG,1825
553679,1897,MAG,1825
553680,2345,MAG,1825
553683,2679,MAG,1825
553694,2907,MAG,1826
553695,7386,MAG,1826
553698,9520,MAG,1826
553699,5384,MAG,1826
553700,13258,MAG,1826
553738,3337,MAG,1826
553739,7201,MAG,1826
553746,1697,MAG,1826
553757,11807,MAG,1826
553758,8387,MAG,1826
553759,3594,MAG,1826
553760,4438,MAG,1826
553761,14165,MAG,1826
553763,5618,MAG,1826
553765,11544,MAG,1826
553766,11170,MAG,1826
553767,5007,MAG,1826
553768,2424,MAG,1826
553784,5666,MAG,1827
553785,7931,MAG,1827
553786,5192,MAG,1827
553787,10175,MAG,1827
553788,7235,MAG,1827
553789,8319,MAG,1827
553790,5281,MAG,1827
553792,5718,MAG,1827
553793,7846,MAG,1827
553794,2183,MAG,1827
553795,6708,MAG,1827
553798,1492,MAG,1827
553800,2201,MAG,1827
553810,11079,MAG,1827
553811,10147,MAG,1827
553812,8105,MAG,1827
553813,31250,MAG,1827
553819,1349,MAG,1827
553832,11827,MAG,1827
553833,4516,MAG,1827
553834,6850,MAG,1827
553836,17410,MAG,1827
553838,5919,MAG,1827
553850,11872,MAG,1827
553853,7569,MAG,1827
553855,16861,MAG,1827
553856,7013,MAG,1827
553857,10666,MAG,1827
553895,2256,MAG,1828
553896,13716,MAG,1828
553897,4163,MAG,1828
553898,7003,MAG,1828
553899,6549,MAG,1828
553902,7142,MAG,1828
553906,12022,MAG,1828
553909,7560,MAG,1828
553911,15018,MAG,1828
553912,8062,MAG,1828
553913,6851,MAG,1828
553914,10953,MAG,1828
553921,9919,MAG,1828
553922,8590,MAG,1828
553924,9859,MAG,1828
553925,6701,MAG,1828
553926,5509,MAG,1828
553927,10327,MAG,1828
553928,9419,MAG,1828
553929,22096,MAG,1828
553935,7636,MAG,1828
553936,7823,MAG,1828
553937,9306,MAG,1828
553940,5318,MAG,1828
553941,9358,MAG,1828
553952,8441,MAG,1829
553955,12961,MAG,1829
553958,8426,MAG,1829
553959,6884,MAG,1829
553961,11995,MAG,1829
553965,7082,MAG,1829
553969,8780,MAG,1829
553970,12682,MAG,1829
553971,6504,MAG,1829
553976,6121,MAG,1829
553981,12352,MAG,1829
553985,9249,MAG,1829
553986,8405,MAG,1829
553987,7321,MAG,1829
553988,2605,MAG,1829
553989,6973,MAG,1829
553992,8578,MAG,1829
553996,12048,MAG,1829
553997,3982,MAG,1829
553999,16022,MAG,1829
748073,9145,NF,1820
753470,73939,NF,1820
756262,74802,NF,1820
747656,3289,NF,1821
747955,11730,NF,1821
749178,60467,NF,1821
747604,66028,NF,1822
756808,7012,NF,1822
747803,54000,NF,1823
747448,78327,NF,1824
747685,62759,NF,1824
747746,5841,NF,1824
747603,20422,NF,1825
747719,0,NF,1826
747747,7299,NF,1826
747833,67654,NF,1826
747521,29904,NF,1827
747582,66933,NF,1827
748059,46667,NF,1827
748084,67562,NF,1827
747473,86744,NF,1828
747602,22212,NF,1828
747635,19326,NF,1828
747857,45297,NF,1828
747447,73070,NF,1829
747550,67629,NF,1829
747740,57917,NF,1829
747990,26486,NF,1829
748004,61946,NF,1829
748045,50874,NF,1829
748086,63864,NF,1829
751465,71867,NF,1829
