TextId,WordCount,Genre,Year
9712,21139,FIC,1880
4545,45613,FIC,1883
640,36326,FIC,1883
2316,61335,FIC,1883
8538,8687,FIC,1884
7494,891,FIC,1884
7511,218,FIC,1884
7784,23623,FIC,1884
7874,149,FIC,1884
7630,126,FIC,1884
2300,69839,FIC,1884
1814,41232,FIC,1884
2425,2139,FIC,1884
4888,112955,FIC,1884
5637,122016,FIC,1884
3704,9612,FIC,1885
1190,44239,FIC,1885
1192,46414,FIC,1885
1182,46382,FIC,1885
7896,449,FIC,1885
7443,127,FIC,1885
7470,81162,FIC,1885
905,10161,FIC,1886
1145,27640,FIC,1886
1017,99967,FIC,1886
828,80721,FIC,1886
2469,185989,FIC,1886
996,82088,FIC,1887
626,27394,FIC,1887
631,24222,FIC,1887
223,21321,FIC,1887
98,26979,FIC,1887
8133,27486,FIC,1887
8054,9098,FIC,1887
8285,105,FIC,1887
7885,1543,FIC,1887
7462,341,FIC,1887
7411,462,FIC,1887
7484,6738,FIC,1888
7707,1061,FIC,1888
8105,425,FIC,1888
1954,53298,FIC,1888
1841,7117,FIC,1888
1842,39968,FIC,1888
53,16009,FIC,1888
175,51959,FIC,1888
1073,89627,FIC,1888
9255,2718,FIC,1888
9256,2568,FIC,1888
9257,1049,FIC,1888
9258,3075,FIC,1888
9259,2471,FIC,1888
9260,676,FIC,1888
9261,725,FIC,1888
9262,1039,FIC,1888
9263,3261,FIC,1888
9271,2578,FIC,1888
9455,20812,FIC,1888
2979,61724,FIC,1889
4635,19516,FIC,1889
829,87950,FIC,1889
1090,122571,FIC,1889
7442,123,FIC,1889
559536,11211,MAG,1880
559537,4784,MAG,1880
559538,4114,MAG,1880
559539,5966,MAG,1880
559540,8093,MAG,1880
559544,12299,MAG,1880
559545,7370,MAG,1880
559546,6011,MAG,1880
559547,7387,MAG,1880
559552,10184,MAG,1880
559553,6726,MAG,1880
559555,5110,MAG,1880
559558,9767,MAG,1880
559560,8579,MAG,1880
559561,7995,MAG,1880
559562,4062,MAG,1880
559566,4753,MAG,1880
559568,7488,MAG,1880
559569,5079,MAG,1880
559577,6409,MAG,1880
559578,12916,MAG,1880
559582,7372,MAG,1880
559586,3936,MAG,1880
559612,3852,MAG,1880
559620,9716,MAG,1880
559631,4274,MAG,1880
570372,4983,MAG,1880
570381,5134,MAG,1880
570433,5591,MAG,1880
570467,11200,MAG,1880
571509,12461,MAG,1880
571512,7383,MAG,1880
573278,6228,MAG,1880
571692,7780,MAG,1880
572353,5897,MAG,1880
572359,6945,MAG,1880
572478,6259,MAG,1880
572637,6434,MAG,1880
572640,7221,MAG,1880
572856,6329,MAG,1880
571855,8077,MAG,1880
571859,6571,MAG,1880
572202,7068,MAG,1880
572219,7511,MAG,1880
583890,11611,MAG,1880
583908,7715,MAG,1880
583652,9828,MAG,1880
583697,8862,MAG,1880
583741,8536,MAG,1880
583800,5922,MAG,1880
583802,8839,MAG,1880
512628,7262,MAG,1880
512736,9929,MAG,1881
512909,8728,MAG,1881
583932,10123,MAG,1881
584005,8241,MAG,1881
584030,10106,MAG,1881
584061,7590,MAG,1881
584079,7705,MAG,1881
584084,8695,MAG,1881
574000,6682,MAG,1881
574286,10087,MAG,1881
574294,5699,MAG,1881
574295,7119,MAG,1881
574302,8460,MAG,1881
574758,7176,MAG,1881
575502,9427,MAG,1881
576657,7979,MAG,1881
576660,6236,MAG,1881
576666,6366,MAG,1881
576667,6109,MAG,1881
570500,10646,MAG,1881
570503,9438,MAG,1881
570504,3625,MAG,1881
570520,5478,MAG,1881
570572,7446,MAG,1881
570590,7887,MAG,1881
570592,7101,MAG,1881
577295,6132,MAG,1881
576970,6196,MAG,1881
