TextId,WordCount,Genre,Year
8302,182,FIC,1850
9040,128052,FIC,1853
9069,39546,FIC,1853
9158,125301,FIC,1853
2486,78776,FIC,1853
7764,23102,FIC,1854
7839,44055,FIC,1854
7842,580,FIC,1854
70,110751,FIC,1854
9218,102316,FIC,1854
604,76402,FIC,1855
1273,87661,FIC,1855
2301,94412,FIC,1855
2416,39534,FIC,1855
2494,71276,FIC,1855
7973,251,FIC,1855
7724,176,FIC,1855
7489,14562,FIC,1855
8077,6923,FIC,1855
8110,28424,FIC,1855
8297,367,FIC,1856
7493,357,FIC,1856
7469,1410,FIC,1856
7698,22836,FIC,1856
7968,31311,FIC,1856
2880,102260,FIC,1856
2749,53552,FIC,1856
3447,150344,FIC,1856
9075,167392,FIC,1857
5078,2906,FIC,1857
2618,130609,FIC,1857
7431,12858,FIC,1857
9768,91453,FIC,1858
9037,101819,FIC,1859
9140,4544,FIC,1859
1191,53175,FIC,1859
555603,8621,MAG,1850
555605,6867,MAG,1850
555606,5217,MAG,1850
555609,6029,MAG,1850
555611,6684,MAG,1850
555617,15525,MAG,1850
555620,7349,MAG,1850
555634,5962,MAG,1850
555635,5411,MAG,1850
555636,7888,MAG,1850
555637,6709,MAG,1850
555638,13990,MAG,1850
555639,19126,MAG,1850
555675,11628,MAG,1850
555676,8386,MAG,1850
555678,7484,MAG,1850
555679,5669,MAG,1850
555680,14408,MAG,1850
565872,7877,MAG,1850
565878,8130,MAG,1850
565904,9689,MAG,1850
565905,7960,MAG,1850
565906,8373,MAG,1850
565907,8712,MAG,1850
565909,6780,MAG,1850
565910,6283,MAG,1850
565912,9475,MAG,1850
565938,7537,MAG,1850
565939,9189,MAG,1850
565940,6309,MAG,1850
565942,14342,MAG,1850
565943,8704,MAG,1850
565944,5424,MAG,1850
565979,6863,MAG,1850
589154,9497,MAG,1850
589165,6471,MAG,1850
589167,8246,MAG,1850
589251,5995,MAG,1850
589256,6436,MAG,1850
589300,8133,MAG,1850
589305,5637,MAG,1850
589329,10226,MAG,1850
589363,7680,MAG,1850
589367,7435,MAG,1850
589423,6079,MAG,1850
589426,6980,MAG,1850
589427,5756,MAG,1850
589430,6341,MAG,1850
589454,7205,MAG,1850
589456,9685,MAG,1850
589478,6213,MAG,1850
589508,7383,MAG,1850
589514,10923,MAG,1850
525436,8016,MAG,1850
525474,11178,MAG,1850
525497,6984,MAG,1850
525505,7830,MAG,1850
525530,9501,MAG,1850
525559,11295,MAG,1850
525567,8234,MAG,1850
525613,9899,MAG,1850
525614,21445,MAG,1850
525619,8095,MAG,1850
525654,9306,MAG,1850
525677,9105,MAG,1850
525679,9335,MAG,1850
525682,8193,MAG,1850
525688,9373,MAG,1850
525711,9200,MAG,1850
525715,8588,MAG,1850
525716,6064,MAG,1850
525726,8211,MAG,1850
525729,7570,MAG,1850
525730,10105,MAG,1850
525778,8786,MAG,1850
525781,8348,MAG,1850
521465,13531,MAG,1850
503895,8139,MAG,1851
503986,6262,MAG,1851
504024,9630,MAG,1851
504052,5388,MAG,1851
504088,11667,MAG,1851
525821,8664,MAG,1851
525904,17408,MAG,1851
526043,9139,MAG,1851
526064,9238,MAG,1851
526068,6597,MAG,1851
517280,10306,MAG,1851
589545,6296,MAG,1851
589639,7524,MAG,1851
589648,5740,MAG,1851
589665,5455,MAG,1851
589782,6162,MAG,1851
589785,6740,MAG,1851
589806,8140,MAG,1851
589868,6293,MAG,1851
589874,5899,MAG,1851
589908,15957,MAG,1851
589926,11318,MAG,1851
566010,6832,MAG,1851
566013,7067,MAG,1851
566014,6333,MAG,1851
566015,9259,MAG,1851
566017,16829,MAG,1851
566042,11855,MAG,1851
566045,6787,MAG,1851
566047,8369,MAG,1851
566048,13371,MAG,1851
566050,6045,MAG,1851
566069,10986,MAG,1851
566070,6433,MAG,1851
566071,6302,MAG,1851
566072,7413,MAG,1851
566074,5196,MAG,1851
566075,9528,MAG,1851
566092,7400,MAG,1851
