lemma,1940,sum
[POLICEMAN],1.0,1.0
[CLOCK],1.0,1.0
[EXISTENCE],1.0,1.0
[WAVE],1.0,1.0
[SHEEP],1.0,1.0
[PUBLISHER],1.0,1.0
[TURK],1.0,1.0
[MATTER],1.0,1.0
[SUPERLATIVE],1.0,1.0
[SATAN],1.0,1.0
[LEOPARD],1.0,1.0
[COMPARISON],1.0,1.0
[INFLATION],1.0,1.0
[CUT],1.0,1.0
[EQUANIMITY],1.0,1.0
[SAILOR],1.0,1.0
[SHOE],1.0,1.0
[PATIENT],1.0,1.0
[RAIN],1.0,1.0
[CHARACTER],1.0,1.0
[SALMON],1.0,1.0
[MURMUR],1.0,1.0
[BEARING],1.0,1.0
[HARDSHIP],1.0,1.0
[ANTELOPE],1.0,1.0
[MALICE],1.0,1.0
[SHAME],1.0,1.0
[GRUDGE],1.0,1.0
[ROYALTY],1.0,1.0
[MARINE],1.0,1.0
[DOCTOR],1.0,1.0
[UNION],1.0,1.0
[CLOWN],1.0,1.0
[SIGNAL],1.0,1.0
[SUPPLIER],1.0,1.0
[FIRM],1.0,1.0
[STEWARDSHIP],1.0,1.0
[CUSHION],1.0,1.0
[DISPATCH],1.0,1.0
[RUG],1.0,1.0
[CROWD],1.0,1.0
[TRADE],1.0,1.0
[CONCLUSION],1.0,1.0
[FOUR-FOOT],1.0,1.0
[HONOR],1.0,1.0
[ASSISTANCE],1.0,1.0
[TROUT],1.0,1.0
[RAILROAD],1.0,1.0
[DANGER],1.0,1.0
[PROFIT],1.0,1.0
[PROOF],1.0,1.0
[ROLE],1.0,1.0
[EMPIRE],1.0,1.0
[ALLIGATOR],1.0,1.0
[PHYSIQUE],1.0,1.0
[STANCE],1.0,1.0
[MILK-BOTTLE],1.0,1.0
[NOSE],1.0,1.0
[HAT],1.0,1.0
[PASSAGE],1.0,1.0
[OWL],1.0,1.0
[TRAP],1.0,1.0
[BIRTHDAY],1.0,1.0
[ARGUMENT],1.0,1.0
[FINAL],1.0,1.0
[PRODUCTION],1.0,1.0
[PLAN],1.0,1.0
[CHANGE],1.0,1.0
[BLAME],1.0,1.0
[BULL],1.0,1.0
[PART],1.0,1.0
[PUBLIC],1.0,1.0
[COMPLAINT],1.0,1.0
[CHAMBER],1.0,1.0
[THING],1.0,1.0
[ROW],1.0,1.0
[JUMP],1.0,1.0
[REGION],1.0,1.0
[NEWSPAPER],1.0,1.0
[ADJUSTMENT],1.0,1.0
[COMPOSER],1.0,1.0
[BRANNAN],1.0,1.0
[COLLECTION],1.0,1.0
[EARRING],1.0,1.0
[ADMONITION],1.0,1.0
[BRUIN],1.0,1.0
[DOWN],1.0,1.0
[EDGE],1.0,1.0
[PROVINCE],1.0,1.0
[ESTONIANS],1.0,1.0
[OUTCOME],1.0,1.0
[TWIN],1.0,1.0
[PAINTING],1.0,1.0
[STORM-TOSSED],1.0,1.0
[PRODUCT],1.0,1.0
[SALE],1.0,1.0
[GOAT],1.0,1.0
[IMAGE],1.0,1.0
[OBTUSENESS],1.0,1.0
[HARBOR],1.0,1.0
[TRACE],1.0,1.0
[LIGHT],1.0,1.0
[VISION],1.0,1.0
[WIDOW],1.0,1.0
[SOUL],1.0,1.0
[EXTREMITY],1.0,1.0
[SILENCE],1.0,1.0
[FATHER],1.0,1.0
[RAI],1.0,1.0
[ARMY],1.0,1.0
[MANIFESTATION],1.0,1.0
[PEACE],1.0,1.0
[PLACE],1.0,1.0
[SCOURGE],1.0,1.0
[SHANK],1.0,1.0
[CORSICAN],1.0,1.0
[DEN],1.0,1.0
[HORSE],1.0,1.0
[ARK],1.0,1.0
[DAUGHTER],1.0,1.0
[MOMENT],1.0,1.0
[WALL],1.0,1.0
[WATERMARK],1.0,1.0
[SITUATION],1.0,1.0
[NUBBIN],1.0,1.0
[GROWTH],1.0,1.0
[RECREATION],1.0,1.0
[MILITIA],1.0,1.0
[MARKING],1.0,1.0
[YULE],1.0,1.0
[PENETRATION],1.0,1.0
[BACK],1.0,1.0
[PERSON],1.0,1.0
[INVESTIGATION],1.0,1.0
[ACT],1.0,1.0
[BOLSHEVIK],1.0,1.0
[DIVORCE],1.0,1.0
[BLANKET],1.0,1.0
[FRANCOISE],1.0,1.0
[BRAND],1.0,1.0
[PROMPT],1.0,1.0
[COMMANDMENT],1.0,1.0
[LISTENEDA],1.0,1.0
[VETA],1.0,1.0
[SUNSET],1.0,1.0
[COVENANT],1.0,1.0
[ORDER],1.0,1.0
[SIGHT],1.0,1.0
[BROTHER],1.0,1.0
[HEADDRESS],1.0,1.0
[SINUHE],1.0,1.0
[BULLET],1.0,1.0
[SECRETARY],1.0,1.0
[BRAIN],1.0,1.0
[SPOIL],1.0,1.0
[MANUSCRIPT],1.0,1.0
[POLE],1.0,1.0
[SHOULDER],1.0,1.0
[SHAFT],1.0,1.0
[CAPTAIN],1.0,1.0
[REASON],1.0,1.0
[GIRL],1.0,1.0
[TITANS],1.0,1.0
[THINK],1.0,1.0
[TOMB],1.0,1.0
[ATER],1.0,1.0
[SHIELD],1.0,1.0
[BOUGH],1.0,1.0
[SEED],1.0,1.0
[COMMAND],1.0,1.0
[YOWL],1.0,1.0
[THOUGHT],1.0,1.0
[CHAIN],1.0,1.0
[APPARITION],1.0,1.0
[PRIDE],1.0,1.0
[KURTI],1.0,1.0
[COLD],1.0,1.0
[ORE],1.0,1.0
[SPRING],1.0,1.0
[PROMPTNESS],1.0,1.0
[MOUNT],1.0,1.0
[GONDER],1.0,1.0
[MASS],1.0,1.0
[BONE],1.0,1.0
[SWAMP],1.0,1.0
[CHEST],1.0,1.0
[BATTLEMENT],1.0,1.0
[BUNDLE],1.0,1.0
[FIGGER],1.0,1.0
[LABOR],1.0,1.0
[PLAIN],1.0,1.0
[ANTIQUITY],1.0,1.0
[INK],1.0,1.0
[SIGN],1.0,1.0
[MEAN],1.0,1.0
[EXPOSITION],1.0,1.0
[MEDITATION],1.0,1.0
[HORSEMAN],1.0,1.0
[EXPERIMENT],1.0,1.0
[PLANT],1.0,1.0
[RATIFICATION],1.0,1.0
[HEALTH],1.0,1.0
[RITUAL],1.0,1.0
[GILT],1.0,1.0
[SAFETY],1.0,1.0
[RATE],1.0,1.0
[THEOLOGY],1.0,1.0
[OVERWORK],1.0,1.0
[SECURITY],1.0,1.0
[IDENTIFICATION],1.0,1.0
[INTELLECTUAL],1.0,1.0
[AMOUNT],1.0,1.0
[SCOUT],1.0,1.0
[BUFFALO],1.0,1.0
[DISCUSSION],1.0,1.0
[ORIGIN],1.0,1.0
[APPLE],1.0,1.0
[FUTURE],1.0,1.0
[RUMP],1.0,1.0
[SIDE],1.0,1.0
[BRACKET],1.0,1.0
[PROPULSION],1.0,1.0
[EXECUTIVE],1.0,1.0
[SKULL],1.0,1.0
[PRODUCTIVITY],1.0,1.0
[FUNCTION],1.0,1.0
[STATISTICS],1.0,1.0
[FOLLY],1.0,1.0
[SPEAR],1.0,1.0
[CLASSIC],1.0,1.0
[CESSATION],1.0,1.0
[TRACTION],1.0,1.0
[YOKE],1.0,1.0
[GUILT],1.0,1.0
[CONSIDERATION],1.0,1.0
[WEAR],1.0,1.0
[MEMBER],1.0,1.0
[DIVERSITY],1.0,1.0
[GROUP],1.0,1.0
[CROSS-EXAMINATION],1.0,1.0
[CONGRESS],1.0,1.0
[USUFRUCT],1.0,1.0
