lemma,count
eye,60
"",40
mind,26
hand,21
house,18
man,17
mouth,16
quiet,14
head,14
face,13
right,13
think,13
way,12
company,12
place,12
watch,12
foot,10
back,9
door,9
people,9
work,9
money,8
thing,8
voice,8
child,7
home,7
peace,7
promise,7
track,7
father,7
order,6
mother,6
war,5
fire,5
girl,5
mum,5
pearl,5
line,5
bed,5
school,5
horse,5
guard,5
cold,5
record,5
job,4
car,4
lady,4
wait,4
kitchen,4
book,4
look,4
stand,4
table,4
god,4
distance,4
seat,4
pace,4
run,4
floor,4
end,4
side,4
kind,4
water,4
hold,4
control,3
step,3
nose,3
ear,3
body,3
tear,3
cry,3
business,3
paper,3
word,3
repair,3
supper,3
chair,3
crowd,3
road,3
dog,3
folk,3
sister,3
sight,3
temper,3
clothes,3
woman,3
shape,3
town,3
moment,3
room,3
store,3
lip,3
play,3
bible,3
note,3
desk,3
mischief,3
say,3
low,3
dress,3
dig,3
life,3
check,3
jitney,2
buyin,2
bay,2
glass,2
whisperin,2
grief,2
music,2
aunt,2
wall,2
song,2
air,2
lawn,2
inside,2
front,2
circulation,2
trap,2
spark,2
level,2
milk,2
plate,2
shadow,2
tab,2
garden,2
country,2
mine,2
hoot,2
counsel,2
figure,2
cotton,2
hat,2
club,2
street,2
secret,2
tree,2
servant,2
sun,2
path,2
chain,2
stop,2
farm,2
appointment,2
love,2
rein,2
stove,2
box,2
calm,2
class,2
ring,2
window,2
thought,2
flag,2
tray,2
opening,2
family,2
load,2
tell,2
wife,2
cover,2
drawer,2
bill,2
course,2
tune,2
deck,2
strength,2
color,2
turn,2
cow,2
grandmother,2
camp,2
demon,2
side-glancing,2
faith,2
movin,2
heart,2
salute,2
shop,2
lookout,2
danger,2
question,2
point,2
ground,2
meal,2
service,2
fly,2
p.-a,2
story,2
attention,2
talk,2
stuff,2
curve,2
courage,2
lodger,2
finger,2
post,2
knee,2
test,2
jail,2
food,2
party,2
sob,2
key,2
account,2
storm,2
walk,2
boy,2
gravity,1
handkerchief,1
celebration,1
outside,1
come,1
hair,1
bow,1
world,1
nation,1
mouse,1
bucephalus,1
mount,1
grass,1
telegram,1
mark,1
cat,1
bag,1
garage,1
mane,1
ghost,1
wind,1
junk,1
reach,1
monologue,1
musket,1
hide,1
rendezvous,1
collision,1
law,1
one,1
clay,1
blade,1
message,1
factory,1
meat,1
stride,1
phrase,1
enthusiasm,1
comingback,1
starvation,1
heat,1
handin,1
shoe,1
female,1
harm,1
purpose,1
elbow,1
shelf,1
nut,1
beach,1
can,1
shirt,1
earbobs,1
flower,1
thumb,1
mood,1
midst,1
manner,1
temptation,1
profit,1
crap,1
sentence,1
vessel,1
result,1
well-lighted,1
balance,1
pant,1
advertisement,1
a-travelin,1
marg,1
gum,1
smoke,1
quest,1
cook,1
price,1
ray-gun,1
butt,1
dresser,1
han,1
vetsera,1
pistol,1
tuh,1
sabbath,1
dignity,1
study,1
fox,1
rinse,1
flash,1
idea,1
ear-flaps,1
official,1
call,1
experience,1
hole,1
machine,1
fellow,1
hut,1
term,1
coming,1
coffee,1
nana,1
discussion,1
formation,1
payment,1
neck,1
fringe,1
jump,1
breeze,1
telescope,1
decency,1
treetops,1
gentleman,1
distinction,1
myrtle,1
drown,1
camera,1
speed,1
lozenge,1
swing,1
bang,1
menace,1
beaux,1
mandere,1
pedal,1
muzzle,1
ankle,1
purse,1
baby,1
scanlan,1
devil,1
gull,1
blick,1
alliance,1
yacht,1
corner,1
standard,1
throat,1
apple,1
stumble,1
enclosure,1
poll,1
ship,1
frame,1
staggerin,1
fever,1
wit,1
doc,1
phone,1
thinkingof,1
comingto,1
reenforcements,1
ma'am,1
interest,1
offspring,1
surface,1
fate,1
squeal,1
market,1
glassful,1
surprise,1
gear,1
tick,1
conference,1
animal,1
sleet,1
youngster,1
scale,1
number,1
twas-,1
style,1
writing,1
good,1
touch,1
candy,1
move,1
catalogue,1
tail,1
breath,1
sightseer,1
towel,1
niece,1
condition,1
beg,1
sunlight,1
safe,1
quo,1
report,1
hope,1
age,1
waldron,1
human,1
passing,1
sense,1
circle,1
grocery-shop,1
bat,1
stall,1
game,1
rod,1
view,1
yeh,1
flavor,1
hebrew-school,1
poker,1
cousin,1
claw,1
silk,1
kid,1
farmer,1
vasili,1
earth,1
hittin,1
customer,1
gentile,1
citizen,1
trouble,1
grape,1
charge,1
christian,1
pleasure,1
pipe,1
out,1
still,1
mom,1
bicarbonate,1
state,1
keep,1
nearness,1
mix,1
uzzell,1
laughter,1
witness,1
buttin,1
captive,1
grandchildren,1
rabbit,1
rhyme,1
hail,1
expanse,1
arcade,1
hear,1
sick,1
marking,1
auditorium,1
shaman,1
teasing,1
eagle,1
dribble,1
patient,1
scourge,1
wharf,1
leg,1
swift,1
lot,1
