lemma,count
"",10
job,8
character,6
man,6
problem,6
kind,5
pressure,4
nation,4
alternative,4
program,4
sense,4
school,4
state,4
art,4
policy,3
dialogue,3
community,3
role,3
salvation,3
agency,3
impression,3
environment,3
system,3
work,3
bureaucracy,3
tension,3
show,3
world,3
energy,3
division,3
danger,2
town,2
effect,2
series,2
circumstance,2
committee,2
response,2
industry,2
monopoly,2
situation,2
opportunity,2
structure,2
head,2
idea,2
opera,2
--,2
violence,2
wave,2
people,2
style,2
sort,2
child,2
revolution,2
climate,2
youth,2
word,2
noise,2
image,2
company,2
organization,2
dilemma,2
atmosphere,2
myth,2
consumer,2
friction,2
stir,2
office,2
look,2
society,2
space,2
condition,2
lake,2
interest,2
illusion,2
congress,2
allegory,1
price,1
dissatisfaction,1
quiet,1
realm,1
protection,1
mnemonic,1
mutual-fund,1
strategy,1
complication,1
headache,1
hero,1
team,1
sato,1
major,1
fortune,1
power,1
individual,1
band,1
design,1
trench,1
libration,1
federation,1
identity,1
bargain,1
crash,1
inequality,1
home,1
controversy,1
behest,1
support,1
texture,1
protector,1
holocaust,1
doubt,1
museum,1
size,1
crisis,1
empire,1
embarrassment,1
front,1
stock,1
newspaper,1
security,1
distinction,1
room,1
reverse,1
reactor,1
organizer,1
water-buses,1
white,1
sympathy,1
son,1
mankind,1
masterpiece,1
proletariat,1
class,1
beast,1
curriculum,1
crime,1
family,1
seed,1
force,1
importance,1
tale,1
peopie,1
budget,1
pail,1
commission,1
standard,1
allergy,1
doll,1
symbol,1
meeting,1
scene,1
life,1
shortage,1
artist,1
issue,1
trail,1
alarm,1
block,1
instability,1
tv,1
bulge,1
bone,1
diversity,1
antigovernment,1
gene,1
mass,1
generation,1
uncertainty,1
drama,1
competition,1
fare,1
fate,1
surface,1
airport,1
tion,1
debt,1
market,1
ergy,1
privilege,1
disturbance,1
public,1
subsidy,1
distillery,1
vacuum,1
occasion,1
event,1
insurance,1
pattern,1
number,1
specimen,1
film,1
movement,1
transjordan,1
grave,1
mask,1
effort,1
land,1
capitalism,1
laurel,1
move,1
settlement,1
abuse,1
appearance,1
product,1
computer,1
government,1
peace,1
opposition,1
capital,1
face,1
dissent,1
meet,1
fiction,1
socialist,1
turmoil,1
business,1
answer,1
instrument,1
forest,1
union,1
view,1
mutt,1
coup,1
resort,1
euphoria,1
row,1
attention,1
need,1
personality,1
possibility,1
civilization,1
picture,1
evidence,1
shareholder,1
substitute,1
think,1
monster,1
ruckus,1
technique,1
confusion,1
pollution,1
copyright,1
cult,1
photo,1
point,1
ski,1
tenderness,1
court,1
management,1
postage,1
no-nonsense,1
decay,1
audience,1
presidency,1
hotel,1
gravity,1
drug,1
habit,1
reward,1
conflict,1
reservoir,1
candidate,1
pair,1
start,1
eye,1
basis,1
jetport,1
stranger,1
quality,1
person,1
recodification,1
credit,1
celluloid,1
differential,1
dam,1
arc,1
chaos,1
incentive,1
vocabulary,1
law,1
section,1
urgency,1
dislike,1
chemical,1
currency,1
evil,1
worker,1
horror,1
institution,1
ceiling,1
base,1
off-the-shelf,1
combination,1
intelligence,1
music,1
daughter,1
arbitrar,1
literature,1
breed,1
complex,1
citizen,1
hotbed,1
tank,1
noncapitalist,1
aisle,1
stone,1
addiction,1
updraft,1
finish,1
expectant,1
mandate,1
redress,1
mythology,1
development,1
airline,1
difference,1
boomtown,1
simplicity,1
city,1
cover,1
witness,1
destruction,1
screen,1
spacing,1
splash,1
will,1
form,1
spectacle,1
memor,1
mind,1
planetization,1
production,1
country,1
hazel,1
model,1
sweetness,1
rhetoric,1
skid,1
humpback,1
place,1
leg,1
nut,1
insurgency,1
vorster,1
shock,1
vacation,1
decision,1
mold,1
science,1
mood,1
virgin,1
area,1
sales,1
historian,1
sound,1
ripple,1
news,1
exemption,1
building,1
silence,1
hermit,1
legislature,1
socialism,1
context,1
loss,1
bum,1
