lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum,wpm
[PUBLIC],3.0,4.0,6.0,3.0,3.0,1.0,7.0,4.0,5.0,8.0,1.0,7.0,3.0,7.0,5.0,5.0,9.0,8.0,6.0,95.0,0.8333333333333334
[JOB],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,6.0,12.0,5.0,14.0,19.0,29.0,94.0,0.8245614035087719
[POWER],7.0,6.0,7.0,7.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,8.0,4.0,2.0,2.0,7.0,6.0,8.0,91.0,0.7982456140350878
[GOVERNMENT],7.0,9.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,6.0,1.0,6.0,5.0,7.0,6.0,4.0,87.0,0.7631578947368421
[SENSATION],2.0,4.0,6.0,9.0,9.0,5.0,4.0,5.0,9.0,8.0,4.0,4.0,6.0,4.0,1.0,0.0,2.0,3.0,1.0,86.0,0.7543859649122807
[LAW],2.0,5.0,5.0,4.0,6.0,1.0,10.0,4.0,1.0,2.0,8.0,3.0,7.0,3.0,2.0,3.0,5.0,8.0,2.0,81.0,0.7105263157894737
[FORM],3.0,2.0,5.0,1.0,3.0,4.0,6.0,7.0,2.0,2.0,9.0,3.0,3.0,9.0,2.0,4.0,4.0,10.0,1.0,80.0,0.7017543859649122
[PEOPLE],1.0,3.0,3.0,0.0,3.0,0.0,5.0,6.0,2.0,3.0,4.0,6.0,3.0,2.0,2.0,3.0,13.0,9.0,10.0,78.0,0.6842105263157895
[MIND],3.0,4.0,11.0,8.0,6.0,5.0,4.0,2.0,2.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,75.0,0.6578947368421053
[ATMOSPHERE],1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,10.0,8.0,7.0,5.0,5.0,4.0,4.0,5.0,5.0,74.0,0.6491228070175439
[ILLUSION],1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,12.0,5.0,8.0,3.0,9.0,7.0,15.0,74.0,0.6491228070175439
[MARKET],1.0,1.0,5.0,1.0,2.0,0.0,4.0,2.0,1.0,3.0,0.0,3.0,7.0,4.0,5.0,7.0,7.0,9.0,10.0,72.0,0.631578947368421
[KIND],1.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,9.0,5.0,7.0,8.0,5.0,11.0,67.0,0.5877192982456141
[CHARACTER],3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,7.0,5.0,2.0,6.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,66.0,0.5789473684210527
[EFFECT],0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,5.0,4.0,6.0,6.0,5.0,14.0,9.0,65.0,0.5701754385964912
[LIFE],1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,6.0,7.0,3.0,0.0,1.0,2.0,6.0,3.0,13.0,62.0,0.543859649122807
[VALUE],1.0,0.0,3.0,15.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,3.0,6.0,6.0,3.0,0.0,3.0,3.0,10.0,62.0,0.543859649122807
[SENSE],1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,6.0,2.0,3.0,6.0,5.0,11.0,11.0,61.0,0.5350877192982456
[PURPOSE],4.0,3.0,3.0,7.0,3.0,4.0,0.0,3.0,2.0,3.0,7.0,5.0,5.0,4.0,5.0,0.0,1.0,0.0,1.0,60.0,0.5263157894736842
[ENVIRONMENT],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,9.0,6.0,26.0,58.0,0.5087719298245614
[--],1.0,3.0,2.0,0.0,5.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,6.0,6.0,11.0,57.0,0.5
[FEEL],1.0,2.0,0.0,4.0,1.0,4.0,4.0,3.0,2.0,6.0,6.0,0.0,5.0,3.0,4.0,1.0,3.0,5.0,3.0,57.0,0.5
[WORK],1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,7.0,1.0,5.0,6.0,12.0,4.0,57.0,0.5
[COMMUNITY],0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,7.0,8.0,3.0,7.0,12.0,54.0,0.47368421052631576
[OPPORTUNITY],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,9.0,16.0,12.0,54.0,0.47368421052631576
[SOCIETY],2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,5.0,2.0,5.0,6.0,5.0,8.0,3.0,6.0,53.0,0.4649122807017544
[FORCE],1.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,7.0,2.0,6.0,4.0,6.0,53.0,0.4649122807017544
[OTHER],2.0,6.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,11.0,6.0,3.0,52.0,0.45614035087719296
[WEALTH],0.0,2.0,4.0,3.0,2.0,5.0,5.0,1.0,0.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,9.0,51.0,0.4473684210526316
[ART],1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,4.0,3.0,1.0,4.0,5.0,3.0,8.0,5.0,3.0,4.0,50.0,0.43859649122807015
[EARTH],0.0,1.0,4.0,8.0,2.0,3.0,4.0,0.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,50.0,0.43859649122807015
[ORDER],0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,4.0,6.0,14.0,2.0,3.0,48.0,0.42105263157894735
[CLASS],0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,7.0,1.0,2.0,2.0,1.0,5.0,7.0,0.0,46.0,0.40350877192982454
[DIFFICULTY],0.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,4.0,2.0,2.0,6.0,3.0,46.0,0.40350877192982454
[TENSION],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,8.0,3.0,5.0,16.0,4.0,1.0,46.0,0.40350877192982454
[PRODUCT],1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,5.0,4.0,9.0,45.0,0.39473684210526316
[MATERIAL],1.0,0.0,2.0,1.0,5.0,2.0,3.0,0.0,2.0,1.0,4.0,0.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,44.0,0.38596491228070173
[HUMAN],0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,12.0,44.0,0.38596491228070173
[INDUSTRY],1.0,0.0,2.0,5.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,6.0,4.0,44.0,0.38596491228070173
[EXCITEMENT],1.0,1.0,11.0,3.0,4.0,1.0,2.0,7.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,43.0,0.37719298245614036
[BEING],5.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,43.0,0.37719298245614036
[RIGHT],1.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,3.0,1.0,2.0,3.0,5.0,4.0,42.0,0.3684210526315789
[WAR],0.0,0.0,5.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,5.0,0.0,3.0,6.0,2.0,0.0,2.0,42.0,0.3684210526315789
[SCHOOL],0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,5.0,3.0,1.0,3.0,2.0,1.0,9.0,4.0,42.0,0.3684210526315789
[DESIRE],2.0,4.0,2.0,2.0,1.0,5.0,1.0,2.0,4.0,2.0,3.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,41.0,0.35964912280701755
[GENERAL],1.0,5.0,3.0,3.0,5.0,1.0,3.0,0.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,41.0,0.35964912280701755
[BANK],3.0,12.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,41.0,0.35964912280701755
[CAPITAL],2.0,4.0,4.0,7.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,2.0,0.0,1.0,40.0,0.3508771929824561
[COUNTRY],3.0,1.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,39.0,0.34210526315789475
[PROGRAM],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,11.0,14.0,39.0,0.34210526315789475
[BODY],1.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,39.0,0.34210526315789475
[HEAVEN],0.0,2.0,4.0,0.0,1.0,3.0,3.0,0.0,15.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,39.0,0.34210526315789475
[SPIRIT],2.0,1.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,2.0,39.0,0.34210526315789475
[NATION],0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,6.0,6.0,39.0,0.34210526315789475
[SPACE],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,6.0,15.0,38.0,0.3333333333333333
[TYPE],0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,2.0,4.0,7.0,2.0,0.0,2.0,4.0,5.0,38.0,0.3333333333333333
[OFFICE],3.0,0.0,4.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,38.0,0.3333333333333333
[CONFUSION],3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,38.0,0.3333333333333333
[ARMY],1.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,5.0,4.0,1.0,2.0,7.0,2.0,0.0,2.0,0.0,2.0,38.0,0.3333333333333333
[CORPORATION],5.0,9.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,37.0,0.32456140350877194
[LABOR],0.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,37.0,0.32456140350877194
[AGENCY],0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,3.0,4.0,3.0,4.0,4.0,3.0,36.0,0.3157894736842105
[CLIMATE],0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,4.0,6.0,6.0,36.0,0.3157894736842105
[DEPARTMENT],0.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,6.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,36.0,0.3157894736842105
[STIR],0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,6.0,5.0,0.0,4.0,1.0,4.0,1.0,2.0,36.0,0.3157894736842105
[UNIVERSE],1.0,5.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,6.0,2.0,35.0,0.30701754385964913
[COMPANY],1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,2.0,6.0,5.0,35.0,0.30701754385964913
[ALARM],2.0,2.0,6.0,8.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,0.30701754385964913
[PLACE],0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,3.0,4.0,8.0,5.0,34.0,0.2982456140350877
[WAY],1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,5.0,9.0,34.0,0.2982456140350877
[WOMAN],2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,5.0,3.0,1.0,3.0,34.0,0.2982456140350877
[AMOUNT],0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,33.0,0.2894736842105263
[RELATIONSHIP],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,1.0,11.0,5.0,3.0,33.0,0.2894736842105263
[BEAUTY],2.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,33.0,0.2894736842105263
[PARTY],3.0,0.0,5.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,33.0,0.2894736842105263
[MONOPOLY],0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,13.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,32.0,0.2807017543859649
[NUMBER],1.0,2.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,32.0,0.2807017543859649
[NEED],1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,4.0,1.0,3.0,2.0,3.0,32.0,0.2807017543859649
[BUSINESS],0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,8.0,32.0,0.2807017543859649
[HOME],1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,32.0,0.2807017543859649
[ACT],2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,31.0,0.2719298245614035
[PATTERN],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,5.0,11.0,31.0,0.2719298245614035
[NATURE],0.0,2.0,1.0,6.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,31.0,0.2719298245614035
[POLICY],0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,5.0,5.0,6.0,30.0,0.2631578947368421
[DISTURBANCE],3.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,29.0,0.2543859649122807
[SCIENCE],0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,29.0,0.2543859649122807
[LAND],0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,5.0,5.0,2.0,29.0,0.2543859649122807
[FAMILY],0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,3.0,7.0,29.0,0.2543859649122807
[MOOD],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,6.0,3.0,7.0,3.0,28.0,0.24561403508771928
[LOVE],2.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,28.0,0.24561403508771928
[VACUUM],0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0,1.0,6.0,28.0,0.24561403508771928
[PRESSURE],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,5.0,2.0,6.0,2.0,28.0,0.24561403508771928
[MONEY],0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,28.0,0.24561403508771928
[STRUCTURE],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,6.0,3.0,8.0,28.0,0.24561403508771928
[//],0.0,3.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,28.0,0.24561403508771928
[GOD],0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,2.0,3.0,1.0,2.0,27.0,0.23684210526315788
[CULTURE],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,7.0,7.0,27.0,0.23684210526315788
[FIELD],0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,9.0,27.0,0.23684210526315788
[CHANGE],0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,5.0,5.0,5.0,27.0,0.23684210526315788
[COMMISSION],0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,0.0,1.0,2.0,4.0,1.0,27.0,0.23684210526315788
[NECESSITY],1.0,6.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.23684210526315788
[CITY],0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,27.0,0.23684210526315788
[CHILD],0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,5.0,1.0,3.0,5.0,26.0,0.22807017543859648
[SERVICE],1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,1.0,5.0,26.0,0.22807017543859648
[DESIGN],0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,26.0,0.22807017543859648
[STYLE],0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,26.0,0.22807017543859648
[BE],3.0,5.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,26.0,0.22807017543859648
[DIVISION],1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,25.0,0.21929824561403508
[PICTURE],0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,3.0,5.0,0.0,1.0,25.0,0.21929824561403508
[SORT],3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,25.0,0.21929824561403508
[CONFLICT],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,1.0,3.0,5.0,1.0,1.0,25.0,0.21929824561403508
[INSTITUTION],1.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,25.0,0.21929824561403508
[MOVEMENT],1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,25.0,0.21929824561403508
[ENERGY],0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,6.0,5.0,25.0,0.21929824561403508
[SOUND],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,25.0,0.21929824561403508
[USE],1.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,25.0,0.21929824561403508
[TRADE],1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,24.0,0.21052631578947367
[GROUP],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,2.0,1.0,1.0,7.0,24.0,0.21052631578947367
[GOOD],0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,24.0,0.21052631578947367
[OBJECT],4.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,24.0,0.21052631578947367
[SCENE],1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,24.0,0.21052631578947367
[PART],0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,23.0,0.20175438596491227
[FEAR],0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,2.0,3.0,23.0,0.20175438596491227
[FUTURE],0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,6.0,23.0,0.20175438596491227
[THINK],0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,23.0,0.20175438596491227
[SET],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,23.0,0.20175438596491227
[COLOR],0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,10.0,23.0,0.20175438596491227
[LIGHT],1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,6.0,5.0,23.0,0.20175438596491227
[WORD],1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,3.0,23.0,0.20175438596491227
[PROCESS],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,7.0,3.0,23.0,0.20175438596491227
[WATER],0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,4.0,22.0,0.19298245614035087
[PEER],2.0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,22.0,0.19298245614035087
[COMMITTEE],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,3.0,22.0,0.19298245614035087
