lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum,wpm
[TEST],5.0,6.0,3.0,4.0,7.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,39.0,0.34210526315789475
[WIND],2.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,0.0,38.0,0.3333333333333333
[FOOT],14.0,1.0,4.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,38.0,0.3333333333333333
[SKIN],5.0,9.0,1.0,3.0,0.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,38.0,0.3333333333333333
[EYE],2.0,2.0,8.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,38.0,0.3333333333333333
[GIFT],0.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,38.0,0.3333333333333333
[WOMAN],4.0,1.0,0.0,1.0,5.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,38.0,0.3333333333333333
[GOVERNMENT],2.0,1.0,0.0,5.0,2.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,37.0,0.32456140350877194
[SHOOT],0.0,26.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.32456140350877194
[RELATIONSHIP],0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,36.0,0.3157894736842105
[PERSON],4.0,3.0,9.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,0.3157894736842105
[FATHER],3.0,5.0,4.0,1.0,3.0,2.0,8.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.3157894736842105
